fips,st,county,name,pop,lat,lon,metro,income_family,price_m2,median_price,sales,fmr_0,fmr_1,fmr_2,fmr_3,fmr_4
06063,CA,Plumas County,"Plumas County, CA",19650,39.9962,-120.6857,1,95300,2902.7,424701,395,904,1005,1318,1847,1883
06065,CA,Riverside County,"Riverside County, CA",2429485,33.7321,-115.9918,1,103900,3460.7,607296,24848,1776,1852,2306,3079,3745
06067,CA,Sacramento County,"Sacramento County, CA",1579210,38.4843,-121.265,1,120800,3505.0,532293,12770,1679,1777,2206,2992,3455
06069,CA,San Benito County,"San Benito County, CA",64755,36.5751,-121.0307,1,133900,4467.2,772659,485,1799,1999,2623,3655,4046
06071,CA,San Bernardino County,"San Bernardino County, CA",2180565,34.9158,-116.1793,1,103900,3584.0,543444,17497,1776,1852,2306,3079,3745
06073,CA,San Diego County,"San Diego County, CA",3289700,32.994,-116.7323,1,130800,6294.1,907788,24015,2145,2328,2881,3852,4690
06075,CA,San Francisco County,"San Francisco County, CA",851035,37.7577,-122.4419,1,185700,11054.0,1508023,5511,2275,2780,3318,4138,4399
06077,CA,San Joaquin County,"San Joaquin County, CA",779445,37.9763,-121.2001,1,104600,3263.3,536421,5314,1248,1363,1736,2433,2915
06079,CA,San Luis Obispo County,"San Luis Obispo County, CA",281710,35.3849,-120.4185,1,120900,5803.2,889496,2713,1669,1855,2434,3250,3683
06081,CA,San Mateo County,"San Mateo County, CA",754250,37.4405,-122.3099,1,185700,11125.0,1669520,5160,2275,2780,3318,4138,4399
06083,CA,Santa Barbara County,"Santa Barbara County, CA",445215,34.77,-120.0246,1,113300,7145.3,1045084,2751,2381,2688,3028,4011,4468
06085,CA,Santa Clara County,"Santa Clara County, CA",1916830,37.2474,-121.6867,1,195200,10310.8,1631858,11631,2608,2975,3446,4477,4878
06087,CA,Santa Cruz County,"Santa Cruz County, CA",268570,37.0675,-122.0705,1,132800,7757.3,1172241,1766,3056,3221,4223,5256,5605
06089,CA,Shasta County,"Shasta County, CA",181850,40.8018,-122.04,1,101800,2642.8,379546,2162,1151,1229,1613,2260,2709
06091,CA,Sierra County,"Sierra County, CA",2915,39.5764,-120.42,1,81100,2462.6,449305,44,1003,1101,1445,2025,2396
06093,CA,Siskiyou County,"Siskiyou County, CA",44050,41.5921,-122.1778,1,77300,2215.9,316457,489,924,930,1201,1683,1834
06095,CA,Solano County,"Solano County, CA",450995,38.2786,-121.8854,1,124600,3663.0,574031,3829,1724,1894,2420,3234,3663
06097,CA,Sonoma County,"Sonoma County, CA",488435,38.555,-122.8976,1,132000,5295.7,799773,4413,1879,2089,2740,3743,3960
06099,CA,Stanislaus County,"Stanislaus County, CA",552065,37.5698,-121.0521,1,98500,3192.6,472071,3715,1130,1209,1566,2194,2549
06101,CA,Sutter County,"Sutter County, CA",99100,39.113,-121.7108,1,98900,2806.8,444357,621,1195,1197,1522,2133,2556
06103,CA,Tehama County,"Tehama County, CA",65485,40.0942,-122.233,1,76800,2448.4,347440,531,926,1030,1351,1778,2229
06105,CA,Trinity County,"Trinity County, CA",15890,40.6836,-123.2001,1,79500,1942.3,283480,150,777,854,1120,1569,1708
06107,CA,Tulare County,"Tulare County, CA",473445,36.2651,-118.7094,1,82100,2572.2,382699,3199,1082,1089,1429,1967,2272
06109,CA,Tuolumne County,"Tuolumne County, CA",54995,38.0696,-119.8948,1,101600,2661.5,391780,793,987,1123,1439,1891,2416
06111,CA,Ventura County,"Ventura County, CA",842010,34.49,-119.0731,1,131300,5516.5,875937,6032,1871,2147,2569,3505,4080
06113,CA,Yolo County,"Yolo County, CA",217140,38.7281,-121.9348,1,135900,3897.5,625581,1393,1602,1613,2116,2944,3299
06115,CA,Yuba County,"Yuba County, CA",81705,39.1785,-121.4276,1,98900,2827.3,440608,828,1195,1197,1522,2133,2556
08001,CO,Adams County,"Adams County, CO",520150,39.8695,-104.3386,1,140100,2619.8,504227,7320,1639,1789,2140,2794,3127
08003,CO,Alamosa County,"Alamosa County, CO",16460,37.5534,-105.812,1,67900,2172.8,300121,95,787,792,972,1315,1613
08005,CO,Arapahoe County,"Arapahoe County, CO",654455,39.6513,-104.3382,1,140100,2682.8,524569,8213,1639,1789,2140,2794,3127
08007,CO,Archuleta County,"Archuleta County, CO",13510,37.1963,-107.0511,1,95300,3621.0,610350,339,1066,1110,1284,1799,2156
08009,CO,Baca County,"Baca County, CO",3495,37.3217,-102.5618,1,61500,787.3,166518,22,727,777,933,1307,1492
08011,CO,Bent County,"Bent County, CO",5560,37.955,-103.0723,1,68400,1159.6,168688,26,749,754,989,1274,1582
08013,CO,Boulder County,"Boulder County, CO",328660,40.0879,-105.319,1,150600,3745.8,733048,4317,1466,1702,2059,2704,3092
08014,CO,Broomfield County,"Broomfield County, CO",73945,39.9451,-105.0451,1,140100,2905.1,658401,863,1639,1789,2140,2794,3127
08015,CO,Chaffee County,"Chaffee County, CO",19565,38.7393,-106.1873,1,103000,4461.5,721158,451,987,994,1304,1827,2180
08017,CO,Cheyenne County,"Cheyenne County, CO",1725,38.8268,-102.604,1,87000,808.0,144775,4,797,803,1053,1302,1684
08019,CO,Clear Creek County,"Clear Creek County, CO",9405,39.6922,-105.6498,1,140100,3729.0,631271,191,1639,1789,2140,2794,3127
08021,CO,Conejos County,"Conejos County, CO",7555,37.2004,-106.1906,1,71200,1891.2,289829,41,727,825,933,1256,1261
08023,CO,Costilla County,"Costilla County, CO",3535,37.2708,-105.4328,1,60000,1641.2,216093,53,707,711,934,1307,1503
08025,CO,Crowley County,"Crowley County, CO",5780,38.3172,-103.7812,1,71300,943.9,149439,22,1020,1027,1347,1623,2154
08027,CO,Custer County,"Custer County, CO",4885,38.0881,-105.3746,1,86500,2782.1,423929,120,789,794,1042,1331,1667
08029,CO,Delta County,"Delta County, CO",31175,38.8727,-107.8628,1,80300,2709.6,389087,386,810,816,1039,1421,1745
08031,CO,Denver County,"Denver County, CO",710800,39.7232,-104.9475,1,140100,3836.6,584587,9265,1639,1789,2140,2794,3127
08033,CO,Dolores County,"Dolores County, CO",2330,37.7634,-108.5213,1,102700,4784.6,1076899,15,799,927,1026,1311,1641
08035,CO,Douglas County,"Douglas County, CO",360205,39.3479,-104.9351,1,140100,2637.3,706456,6565,1639,1789,2140,2794,3127
08037,CO,Eagle County,"Eagle County, CO",55650,39.641,-106.6956,1,133200,8566.4,1504118,1031,1491,1657,2174,2619,2882
08039,CO,Elbert County,"Elbert County, CO",26455,39.3469,-104.1356,1,140100,2587.1,667103,645,1639,1789,2140,2794,3127
08043,CO,Fremont County,"Fremont County, CO",49105,38.4793,-105.4394,1,86600,2329.3,343461,624,883,889,1166,1508,1680
08045,CO,Garfield County,"Garfield County, CO",61685,39.5975,-107.7186,1,105600,4136.3,650580,791,1211,1219,1599,2241,2463
08047,CO,Gilpin County,"Gilpin County, CO",5855,39.8469,-105.4893,1,140100,3293.5,598699,112,1639,1789,2140,2794,3127
08049,CO,Grand County,"Grand County, CO",15725,40.0896,-106.0263,1,126700,5526.3,777561,957,1027,1195,1323,1594,2222
08051,CO,Gunnison County,"Gunnison County, CO",17020,38.7277,-107.1582,1,129500,5787.3,774422,365,1000,1083,1326,1858,2246
08053,CO,Hinsdale County,"Hinsdale County, CO",910,37.8184,-107.3005,1,80300,3860.5,672981,26,857,864,1100,1405,1759
08055,CO,Huerfano County,"Huerfano County, CO",6895,37.6397,-104.9221,1,73500,2118.4,368598,138,731,761,983,1184,1572
08057,CO,Jackson County,"Jackson County, CO",1440,40.6773,-106.3515,1,102000,2491.2,351618,17,707,711,933,1192,1492
08059,CO,Jefferson County,"Jefferson County, CO",580520,39.5995,-105.2526,1,140100,3173.2,640543,8328,1639,1789,2140,2794,3127
08061,CO,Kiowa County,"Kiowa County, CO",1345,38.4403,-102.7396,1,77400,964.1,130200,8,834,840,1102,1408,1763
08063,CO,Kit Carson County,"Kit Carson County, CO",7040,39.3047,-102.603,1,87900,1283.3,242820,58,819,824,1081,1302,1644
08067,CO,La Plata County,"La Plata County, CO",55985,37.2686,-107.8433,1,117500,4555.2,738454,770,1201,1262,1589,1957,2542
08065,CO,Lake County,"Lake County, CO",7405,39.2072,-106.3404,1,128700,4108.8,547432,129,986,992,1302,1664,2082
08069,CO,Larimer County,"Larimer County, CO",359365,40.6296,-105.4619,1,127600,2760.7,549952,5903,1434,1442,1695,2375,2526
08071,CO,Las Animas County,"Las Animas County, CO",14420,37.322,-104.0354,1,76200,1738.2,244063,202,767,861,1118,1361,1482
08073,CO,Lincoln County,"Lincoln County, CO",5585,38.9933,-103.4603,1,101700,1527.9,253308,60,799,799,1025,1340,1639
08075,CO,Logan County,"Logan County, CO",21300,40.7182,-103.1108,1,86200,1608.7,235781,210,723,799,1046,1466,1577
08077,CO,Mesa County,"Mesa County, CO",156130,39.0293,-108.6494,1,94100,2922.1,416473,2587,873,961,1245,1745,2091
08079,CO,Mineral County,"Mineral County, CO",795,37.6704,-106.9211,1,75600,3249.6,510000,27,986,992,1302,1664,2082
08081,CO,Moffat County,"Moffat County, CO",13230,40.6108,-108.206,1,101300,1987.7,306362,197,865,870,1142,1376,1529
08083,CO,Montezuma County,"Montezuma County, CO",26070,37.3162,-108.5975,1,83200,2607.1,403884,271,886,892,1170,1436,1965
08085,CO,Montrose County,"Montrose County, CO",42825,38.3212,-108.3328,1,88100,2999.6,451704,558,867,873,1145,1604,1923
08087,CO,Morgan County,"Morgan County, CO",29045,40.2626,-103.81,1,92500,1841.3,350185,348,802,891,1169,1532,1878
08089,CO,Otero County,"Otero County, CO",18580,37.8782,-103.7162,1,76700,1190.4,171877,136,707,711,933,1297,1567
08091,CO,Ouray County,"Ouray County, CO",4935,38.1629,-107.7391,1,104500,4776.7,853644,104,1222,1230,1614,2213,2582
08093,CO,Park County,"Park County, CO",17595,39.13,-105.7254,1,140100,3565.0,565653,629,1639,1789,2140,2794,3127
08095,CO,Phillips County,"Phillips County, CO",4495,40.5944,-102.3573,1,92900,1424.7,255716,47,779,784,1030,1307,1658
08097,CO,Pitkin County,"Pitkin County, CO",17325,39.1849,-106.8649,1,138500,18387.0,2574165,429,1597,1963,2174,2778,3477
08099,CO,Prowers County,"Prowers County, CO",11970,37.9558,-102.3932,1,75900,1363.2,205057,76,717,763,933,1124,1504
08101,CO,Pueblo County,"Pueblo County, CO",168135,38.1901,-104.5031,1,84000,1677.0,308424,2150,863,959,1258,1626,1790
08103,CO,Rio Blanco County,"Rio Blanco County, CO",6510,39.9583,-108.2154,1,96500,1735.5,295852,68,743,748,981,1214,1457
08105,CO,Rio Grande County,"Rio Grande County, CO",11440,37.5744,-106.3832,1,91500,2334.6,342453,125,799,876,1026,1236,1641
08107,CO,Routt County,"Routt County, CO",24945,40.5293,-106.9986,1,136000,8008.1,1212569,640,1547,1620,1892,2279,3026
08109,CO,Saguache County,"Saguache County, CO",6455,38.0856,-106.2812,1,66100,2557.1,369749,74,736,741,973,1177,1296
08111,CO,San Juan County,"San Juan County, CO",646,37.7713,-107.6714,1,88900,4505.6,549252,21,1050,1192,1338,1618,2044
08113,CO,San Miguel County,"San Miguel County, CO",8080,38.0231,-108.4053,1,119500,12132.1,1691625,48,1318,1326,1743,2438,2806
08115,CO,Sedgwick County,"Sedgwick County, CO",2390,40.8744,-102.352,1,83400,810.4,152115,26,727,843,933,1124,1492
08117,CO,Summit County,"Summit County, CO",30955,39.5556,-106.0562,1,139600,8042.1,1049661,1529,1571,1746,2291,3126,3354
08121,CO,Washington County,"Washington County, CO",4815,39.9641,-103.1396,1,87400,1414.8,255152,31,808,836,1037,1294,1375
08123,CO,Weld County,"Weld County, CO",331465,40.585,-104.5407,1,113600,2359.2,494295,5455,1107,1203,1528,2141,2443
08125,CO,Yuma County,"Yuma County, CO",9940,40.0053,-102.4241,1,79800,1279.0,244393,14,851,856,1125,1360,1499
09001,CT,Fairfield County,"Fairfield County, CT",944306,41.2994,-73.3317,1,147204,3729.7,688662,9437,1566,1879,2283,2822,3173
09003,CT,Hartford County,"Hartford County, CT",892153,41.8141,-72.7333,1,125351,2454.4,381294,8833,1133,1306,1653,1992,2363
09005,CT,Litchfield County,"Litchfield County, CT",181143,41.798,-73.2477,1,119643,2496.1,392801,2257,1033,1219,1507,1884,2152
09007,CT,Middlesex County,"Middlesex County, CT",162742,41.4794,-72.5415,1,126600,2668.0,431834,1895,1178,1303,1661,2050,2496
09009,CT,New Haven County,"New Haven County, CT",855733,41.4295,-72.9962,1,112120,2565.5,394772,8380,1307,1459,1776,2217,2624
09011,CT,New London County,"New London County, CT",266868,41.5062,-72.1081,1,110918,2596.9,387079,3084,1124,1330,1640,2130,2745
09013,CT,Tolland County,"Tolland County, CT",150947,41.8733,-72.354,1,126515,2375.2,384011,1477,1133,1306,1653,1992,2363
09015,CT,Windham County,"Windham County, CT",116657,41.8186,-71.9859,1,111957,2456.1,365869,1299,1135,1220,1600,1958,2344
11001,DC,District of Columbia,"District of Columbia, DC",670585,38.9113,-77.0055,1,163900,5288.4,680214,6366,2012,2056,2314,2893,3413
10001,DE,Kent County,"Kent County, DE",182400,39.0902,-75.5712,1,99400,2030.2,344512,2228,1173,1181,1492,2080,2278
10003,DE,New Castle County,"New Castle County, DE",570565,39.5351,-75.6718,1,119400,2216.2,381451,5563,1372,1512,1802,2171,2468
12001,FL,Alachua County,"Alachua County, FL",279730,29.6812,-82.3636,1,106700,2102.7,327932,3280,1176,1308,1583,2016,2099
12003,FL,Baker County,"Baker County, FL",27970,30.2964,-82.3085,1,91500,2123.2,323623,197,901,952,1129,1523,1896
12005,FL,Bay County,"Bay County, FL",181055,30.3554,-85.6817,1,94100,2408.5,359698,4984,1367,1375,1609,2137,2702
12007,FL,Bradford County,"Bradford County, FL",27815,29.948,-82.1562,1,83800,2028.3,297492,193,811,843,933,1232,1567
12009,FL,Brevard County,"Brevard County, FL",610725,27.9863,-80.717,1,99900,2270.3,357688,11751,1203,1408,1635,2224,2545
12011,FL,Broward County,"Broward County, FL",1940905,26.1453,-80.4881,1,96200,3278.4,454361,17202,1768,1929,2388,3297,4010
12013,FL,Calhoun County,"Calhoun County, FL",13755,30.3956,-85.2067,1,68600,1416.3,261768,56,811,843,933,1242,1247
12015,FL,Charlotte County,"Charlotte County, FL",189900,26.9023,-81.8449,1,94800,2056.0,326548,7056,1153,1160,1461,2047,2246
12017,FL,Citrus County,"Citrus County, FL",155175,28.8612,-82.4569,1,72500,1836.3,280762,3943,945,951,1198,1679,2012
12019,FL,Clay County,"Clay County, FL",219650,30.0092,-81.8579,1,102500,1952.7,346986,3402,1381,1454,1730,2163,2739
12021,FL,Collier County,"Collier County, FL",380220,26.0286,-81.2542,1,113600,3709.8,622174,9790,1362,1596,1860,2453,2662
12023,FL,Columbia County,"Columbia County, FL",69830,30.203,-82.6194,1,71900,1910.8,309307,448,815,820,1076,1305,1427
12027,FL,DeSoto County,"DeSoto County, FL",34260,27.1857,-81.8094,1,64400,2057.9,278454,260,831,835,973,1285,1290
12029,FL,Dixie County,"Dixie County, FL",16735,29.6116,-83.162,1,62400,2116.0,267171,126,707,711,933,1195,1247
12031,FL,Duval County,"Duval County, FL",995710,30.3581,-81.6184,1,102500,1991.6,308213,13881,1381,1454,1730,2163,2739
12033,FL,Escambia County,"Escambia County, FL",321295,30.8694,-87.4464,1,100200,1896.8,302934,5380,1219,1361,1605,2147,2644
12035,FL,Flagler County,"Flagler County, FL",117515,29.4815,-81.2965,1,92800,2134.2,366794,3713,1323,1332,1693,2319,2709
12037,FL,Franklin County,"Franklin County, FL",12275,29.8966,-84.7775,1,74100,3263.3,453488,309,880,885,1019,1356,1362
12039,FL,Gadsden County,"Gadsden County, FL",43745,30.5643,-84.6278,1,92300,1654.1,267212,224,1064,1181,1321,1664,1832
12041,FL,Gilchrist County,"Gilchrist County, FL",18070,29.7315,-82.7969,1,106700,2153.5,298297,147,1176,1308,1583,2016,2099
12043,FL,Glades County,"Glades County, FL",12180,26.9493,-81.1125,1,53300,1955.4,268914,72,917,922,1061,1281,1418
12045,FL,Gulf County,"Gulf County, FL",15000,29.9472,-85.2245,1,85000,2666.6,426661,461,1081,1088,1427,1719,1892
12047,FL,Hamilton County,"Hamilton County, FL",13490,30.4928,-82.891,1,56300,1648.2,229477,64,806,811,933,1242,1247
12049,FL,Hardee County,"Hardee County, FL",25530,27.4932,-81.8097,1,65400,2001.0,274882,115,783,788,1003,1335,1340
12051,FL,Hendry County,"Hendry County, FL",39900,26.5748,-81.0852,1,62400,2139.9,301893,368,839,843,965,1277,1571
12053,FL,Hernando County,"Hernando County, FL",196620,28.55,-82.4122,1,98400,2005.0,323728,4076,1566,1686,1978,2533,3082
12055,FL,Highlands County,"Highlands County, FL",102340,27.3393,-81.3489,1,66400,1824.9,267254,1649,850,951,1240,1525,1987
12057,FL,Hillsborough County,"Hillsborough County, FL",1468560,27.9602,-82.2424,1,98400,2415.2,398256,18727,1566,1686,1978,2533,3082
12059,FL,Holmes County,"Holmes County, FL",19530,30.8953,-85.8143,1,63600,1554.4,210050,92,811,831,933,1232,1237
12061,FL,Indian River County,"Indian River County, FL",160985,27.6904,-80.6227,1,93200,2388.6,382623,3669,1239,1246,1567,1948,2601
12063,FL,Jackson County,"Jackson County, FL",47705,30.8031,-85.2108,1,63600,1429.4,211622,292,640,711,933,1199,1237
12065,FL,Jefferson County,"Jefferson County, FL",14460,30.4378,-83.8999,1,92300,2134.6,390960,121,1064,1181,1321,1664,1832
12067,FL,Lafayette County,"Lafayette County, FL",8105,29.9622,-83.1853,1,72900,1880.1,296492,28,879,885,1018,1226,1360
12069,FL,Lake County,"Lake County, FL",386830,28.7991,-81.8051,1,98100,2184.0,381015,7345,1636,1727,1958,2486,2960
12071,FL,Lee County,"Lee County, FL",772900,26.5432,-81.7452,1,92500,2338.6,363387,20491,1478,1488,1843,2422,2691
12073,FL,Leon County,"Leon County, FL",294130,30.4593,-84.2609,1,92300,2122.7,315059,3463,1064,1181,1321,1664,1832
12075,FL,Levy County,"Levy County, FL",43270,29.3616,-82.7434,1,67300,2081.4,282577,404,727,855,989,1281,1358
12077,FL,Liberty County,"Liberty County, FL",7705,30.1988,-84.9091,1,66400,1715.5,277690,30,806,811,933,1209,1567
12079,FL,Madison County,"Madison County, FL",17985,30.4709,-83.4706,1,68300,1608.2,279139,88,731,811,933,1152,1336
12081,FL,Manatee County,"Manatee County, FL",405070,27.5166,-82.301,1,106100,2478.5,421172,10625,1266,1580,1846,2425,2903
12083,FL,Marion County,"Marion County, FL",378225,29.1999,-82.059,1,76200,1847.0,280077,9500,1014,1094,1323,1691,1825
12085,FL,Martin County,"Martin County, FL",159400,27.0821,-80.4435,1,89300,2886.5,472747,3266,1311,1363,1624,2259,2457
12086,FL,Miami-Dade County,"Miami-Dade County, FL",2688235,25.6165,-80.5792,1,87200,4124.9,559811,23988,1711,1898,2329,3008,3527
12087,FL,Monroe County,"Monroe County, FL",82045,25.5452,-81.0319,1,118000,8040.9,989775,1759,1565,1903,2274,3026,3344
12089,FL,Nassau County,"Nassau County, FL",91540,30.6429,-81.8722,1,102500,2645.3,502831,2041,1381,1454,1730,2163,2739
12091,FL,Okaloosa County,"Okaloosa County, FL",212020,30.7209,-86.5947,1,102000,2285.1,362946,4346,1218,1398,1571,2184,2638
12093,FL,Okeechobee County,"Okeechobee County, FL",39870,27.3953,-80.865,1,65400,2156.9,307267,252,842,848,1112,1364,1558
12095,FL,Orange County,"Orange County, FL",1427405,28.479,-81.3246,1,98100,2590.7,437045,15931,1636,1727,1958,2486,2960
12097,FL,Osceola County,"Osceola County, FL",393745,28.0631,-81.1025,1,98100,2204.7,394688,7863,1636,1727,1958,2486,2960
12099,FL,Palm Beach County,"Palm Beach County, FL",1494805,26.6463,-80.4677,1,111800,3222.9,510184,24102,1639,1830,2187,2856,3415
12101,FL,Pasco County,"Pasco County, FL",569210,28.3027,-82.3882,1,98400,2112.9,347517,11338,1566,1686,1978,2533,3082
12103,FL,Pinellas County,"Pinellas County, FL",959920,27.8451,-82.7099,1,98400,3036.5,399710,17097,1566,1686,1978,2533,3082
12105,FL,Polk County,"Polk County, FL",736230,27.9412,-81.7366,1,83300,1907.0,313448,13030,1085,1092,1337,1797,2245
12107,FL,Putnam County,"Putnam County, FL",73605,29.6577,-81.7212,1,73000,1907.9,254452,559,754,759,996,1263,1321
12113,FL,Santa Rosa County,"Santa Rosa County, FL",188995,30.803,-87.0274,1,100200,2056.4,358051,4374,1219,1361,1605,2147,2644
12115,FL,Sarasota County,"Sarasota County, FL",439390,27.1897,-82.3707,1,106100,2654.6,419123,12263,1266,1580,1846,2425,2903
12117,FL,Seminole County,"Seminole County, FL",471320,28.7208,-81.2655,1,98100,2517.0,411202,5656,1636,1727,1958,2486,2960
12109,FL,St. Johns County,"St. Johns County, FL",278720,29.9099,-81.4414,1,102500,2569.3,490759,8165,1381,1454,1730,2163,2739
12111,FL,St. Lucie County,"St. Lucie County, FL",334680,27.382,-80.4857,1,89300,2362.0,385289,6744,1311,1363,1624,2259,2457
12119,FL,Sumter County,"Sumter County, FL",131830,28.7031,-82.0779,1,102700,2475.8,344512,2211,1038,1045,1371,1705,2039
12121,FL,Suwannee County,"Suwannee County, FL",43880,30.2115,-82.9735,1,69200,1967.7,292995,218,805,810,933,1178,1341
